Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-128,resnet,MultiStream,9.987136,acc: 44.116,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-128,resnet,Offline,855.792,acc: 44.116,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite0,resnet,SingleStream,28.23255,acc: 75.066,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite0/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite0,resnet,MultiStream,237.528048,acc: 75.066,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite0/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite0,resnet,Offline,35.6525,acc: 75.066,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite0/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-192,resnet,SingleStream,14.893163,acc: 68.242,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-192,resnet,MultiStream,124.160472,acc: 68.242,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-192,resnet,Offline,67.5083,acc: 68.242,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite1,resnet,SingleStream,42.785613,acc: 76.642,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite1/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite1,resnet,MultiStream,358.582464,acc: 76.642,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite1/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,efficientnet-fp32-lite1,resnet,Offline,23.5099,acc: 76.642,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/efficientnet-fp32-lite1/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-minimalistic-224,resnet,SingleStream,14.914991,acc: 72.678,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-minimalistic-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-minimalistic-224,resnet,MultiStream,125.701,acc: 72.678,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-minimalistic-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-large-minimalistic-224,resnet,Offline,67.5642,acc: 72.678,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-large-minimalistic-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-192,resnet,SingleStream,7.409616,acc: 63.244,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-192,resnet,MultiStream,61.583016,acc: 63.244,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-192,resnet,Offline,135.9,acc: 63.244,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-192,resnet,SingleStream,4.239449,acc: 59.324,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-192,resnet,MultiStream,35.802648,acc: 59.324,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-192,resnet,Offline,238.881,acc: 59.324,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-160,resnet,SingleStream,8.273419,acc: 66.750,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-160,resnet,MultiStream,69.775712,acc: 66.750,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.75-160,resnet,Offline,121.857,acc: 66.750,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.75-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-minimalistic-224,resnet,SingleStream,4.489508,acc: 63.332,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-minimalistic-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-minimalistic-224,resnet,MultiStream,37.911696,acc: 63.332,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-minimalistic-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v3-precision_float-small-minimalistic-224,resnet,Offline,224.968,acc: 63.332,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v3-precision_float-small-minimalistic-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-128,resnet,SingleStream,2.076259,acc: 52.172,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-128,resnet,MultiStream,18.109984,acc: 52.172,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.35-128,resnet,Offline,494.865,acc: 52.172,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.35-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-160,resnet,SingleStream,4.390433,acc: 61.668,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-160,resnet,MultiStream,36.958432,acc: 61.668,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-160,resnet,Offline,230.284,acc: 61.668,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-192,resnet,SingleStream,2.570431,acc: 49.478,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-192,resnet,MultiStream,21.314224,acc: 49.478,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.25-192,resnet,Offline,394.376,acc: 49.478,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.25-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-128,resnet,SingleStream,6.923518,acc: 63.716,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-128,resnet,MultiStream,57.560072,acc: 63.716,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.75-128,resnet,Offline,145.244,acc: 63.716,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.75-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,SingleStream,5.322707,acc: 60.842,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,MultiStream,44.074424,acc: 60.842,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v1-precision_float-0.5-160,resnet,Offline,189.179,acc: 60.842,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v1-precision_float-0.5-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,SingleStream,2.928124,acc: 58.402,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,MultiStream,24.854616,acc: 58.402,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-128,resnet,Offline,347.74,acc: 58.402,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_06a0fc1c2eadb7d9f",aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing,mobilenet-v2-precision_float-0.5-192,resnet,SingleStream,6.000818,acc: 64.282,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_t4g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-with_live_preprocessing/mobilenet-v2-precision_float-0.5-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
